alert_id,detector,verdict,source,delta_ms,amount_gap_pct,price_diff_bps,trades_apart,window_sec,notional_usd,balance_ratio,created_at
mirror_reversal_1765172424985_auto,mirror_reversal,TP,auto:obvious,59.0,0.0,0.010946,2.0,,,,"2026-02-17 22:59:52"
mirror_reversal_1765185566591_auto,mirror_reversal,TP,auto:obvious,59.0,4.5e-05,0.0978,5.0,,,,"2026-02-17 22:59:54"
mirror_reversal_1765185566591_auto,mirror_reversal,TP,auto:obvious,59.0,6.7e-05,0.076066,4.0,,,,"2026-02-17 22:59:54"
mirror_reversal_1765185566591_auto,mirror_reversal,TP,auto:obvious,59.0,2.2e-05,0.054333,3.0,,,,"2026-02-17 22:59:54"
mirror_reversal_1765212962188_auto,mirror_reversal,TP,auto:obvious,60.0,0.0,0.055665,4.0,,,,"2026-02-17 23:00:01"
mirror_reversal_1765243382500_auto,mirror_reversal,TP,auto:obvious,60.0,0.004885,0.011055,1.0,,,,"2026-02-17 23:00:03"
mirror_reversal_1765199484438_auto,mirror_reversal,TP,auto:obvious,61.0,0.006045,0.010857,3.0,,,,"2026-02-17 22:59:57"
mirror_reversal_1765199484438_auto,mirror_reversal,TP,auto:obvious,61.0,0.00635,0.010857,2.0,,,,"2026-02-17 22:59:57"
mirror_reversal_1765211489961_auto,mirror_reversal,TP,auto:obvious,61.0,0.0,0.077481,4.0,,,,"2026-02-17 23:00:01"
mirror_reversal_1765218182487_auto,mirror_reversal,TP,auto:obvious,61.0,0.004435,0.01105,1.0,,,,"2026-02-17 23:00:02"
mirror_reversal_1765200182477_auto,mirror_reversal,TP,auto:obvious,62.0,0.008545,0.010907,1.0,,,,"2026-02-17 22:59:57"
mirror_reversal_1765178582500_auto,mirror_reversal,TP,auto:obvious,63.0,0.006818,0.010925,1.0,,,,"2026-02-17 22:59:53"
mirror_reversal_1765179677303_auto,mirror_reversal,TP,auto:obvious,63.0,6.7e-05,0.010894,3.0,,,,"2026-02-17 22:59:53"
mirror_reversal_1765179677303_auto,mirror_reversal,TP,auto:obvious,63.0,6.7e-05,0.032681,5.0,,,,"2026-02-17 22:59:53"
mirror_reversal_1765215791923_auto,mirror_reversal,TP,auto:obvious,63.0,2.2e-05,0.055638,4.0,,,,"2026-02-17 23:00:01"
mirror_reversal_1765215791923_auto,mirror_reversal,TP,auto:obvious,63.0,2.2e-05,0.033383,3.0,,,,"2026-02-17 23:00:01"
mirror_reversal_1765215791923_auto,mirror_reversal,TP,auto:obvious,63.0,2.2e-05,0.011128,2.0,,,,"2026-02-17 23:00:01"
mirror_reversal_1765254182528_auto,mirror_reversal,TP,auto:obvious,63.0,0.005605,0.011062,1.0,,,,"2026-02-17 23:00:03"
mirror_reversal_1765218162562_auto,mirror_reversal,TP,auto:obvious,64.0,1.5e-05,0.088431,2.0,,,,"2026-02-17 23:00:02"
mirror_reversal_1765228982533_auto,mirror_reversal,TP,auto:obvious,64.0,0.000545,0.011006,1.0,,,,"2026-02-17 23:00:02"
mirror_reversal_1765256037748_auto,mirror_reversal,TP,auto:obvious,64.0,0.0,0.01112,3.0,,,,"2026-02-17 23:00:03"
mirror_reversal_1765256037748_auto,mirror_reversal,TP,auto:obvious,64.0,0.0,0.01112,4.0,,,,"2026-02-17 23:00:03"
mirror_reversal_1765210982642_auto,mirror_reversal,TP,auto:obvious,65.0,0.008115,0.011091,1.0,,,,"2026-02-17 23:00:01"
mirror_reversal_1765215791923_auto,mirror_reversal,TP,auto:obvious,65.0,4.4e-05,0.077893,5.0,,,,"2026-02-17 23:00:01"
mirror_reversal_1765251783710_auto,mirror_reversal,TP,auto:obvious,65.0,0.000898,0.475812,2.0,,,,"2026-02-17 23:00:03"
mirror_reversal_1765239049938_auto,mirror_reversal,TP,auto:obvious,67.0,2.7e-05,0.275457,1.0,,,,"2026-02-17 23:00:03"
mirror_reversal_1765172860811_auto,mirror_reversal,TP,auto:obvious,68.0,2.2e-05,0.021896,4.0,,,,"2026-02-17 22:59:52"
mirror_reversal_1765187485675_auto,mirror_reversal,TP,auto:obvious,68.0,0.0,0.195746,2.0,,,,"2026-02-17 22:59:55"
mirror_reversal_1765235289217_auto,mirror_reversal,TP,auto:obvious,68.0,0.00045,0.0,2.0,,,,"2026-02-17 23:00:02"
mirror_reversal_1765173739756_auto,mirror_reversal,TP,auto:obvious,69.0,0.000111,0.010946,2.0,,,,"2026-02-17 22:59:52"
mirror_reversal_1765197916090_auto,mirror_reversal,TP,auto:obvious,69.0,0.0,0.043583,3.0,,,,"2026-02-17 22:59:57"
mirror_reversal_1765199411140_auto,mirror_reversal,TP,auto:obvious,69.0,3.6e-05,0.489681,3.0,,,,"2026-02-17 22:59:57"
mirror_reversal_1765199411140_auto,mirror_reversal,TP,auto:obvious,69.0,3.6e-05,0.489681,2.0,,,,"2026-02-17 22:59:57"
mirror_reversal_1765199702003_auto,mirror_reversal,TP,auto:obvious,69.0,0.003426,0.010892,2.0,,,,"2026-02-17 22:59:57"
mirror_reversal_1765235289217_auto,mirror_reversal,TP,auto:obvious,69.0,0.00045,0.0,3.0,,,,"2026-02-17 23:00:02"
mirror_reversal_1765236182522_auto,mirror_reversal,TP,auto:obvious,69.0,0.00281,0.011033,1.0,,,,"2026-02-17 23:00:02"
mirror_reversal_1765172860813_auto,mirror_reversal,TP,auto:obvious,70.0,0.0,0.043792,5.0,,,,"2026-02-17 22:59:52"
mirror_reversal_1765174982494_auto,mirror_reversal,TP,auto:obvious,70.0,0.004818,0.010947,1.0,,,,"2026-02-17 22:59:53"
mirror_reversal_1765182182488_auto,mirror_reversal,TP,auto:obvious,70.0,0.008636,0.010906,1.0,,,,"2026-02-17 22:59:53"
mirror_reversal_1765207733981_auto,mirror_reversal,TP,auto:obvious,70.0,6.7e-05,0.01111,2.0,,,,"2026-02-17 22:59:59"
mirror_reversal_1765218031068_auto,mirror_reversal,TP,auto:obvious,70.0,0.0,0.2653,1.0,,,,"2026-02-17 23:00:02"
mirror_reversal_1765249767113_auto,mirror_reversal,TP,auto:obvious,70.0,2.2e-05,0.077755,4.0,,,,"2026-02-17 23:00:03"
mirror_reversal_1765249767113_auto,mirror_reversal,TP,auto:obvious,70.0,2.2e-05,0.05554,3.0,,,,"2026-02-17 23:00:03"
mirror_reversal_1765249767113_auto,mirror_reversal,TP,auto:obvious,70.0,2.2e-05,0.033324,2.0,,,,"2026-02-17 23:00:03"
mirror_reversal_1765249767113_auto,mirror_reversal,TP,auto:obvious,70.0,2.2e-05,0.011108,1.0,,,,"2026-02-17 23:00:03"
mirror_reversal_1765173739756_auto,mirror_reversal,TP,auto:obvious,71.0,4.5e-05,0.076619,5.0,,,,"2026-02-17 22:59:52"
mirror_reversal_1765173739756_auto,mirror_reversal,TP,auto:obvious,71.0,0.000134,0.054728,4.0,,,,"2026-02-17 22:59:52"
mirror_reversal_1765173739756_auto,mirror_reversal,TP,auto:obvious,71.0,2.2e-05,0.032837,3.0,,,,"2026-02-17 22:59:52"
mirror_reversal_1765199612374_auto,mirror_reversal,TP,auto:obvious,71.0,0.0,0.010872,1.0,,,,"2026-02-17 22:59:57"
mirror_reversal_1765208352166_auto,mirror_reversal,TP,auto:obvious,71.0,0.004975,0.011124,2.0,,,,"2026-02-17 23:00:00"
mirror_reversal_1765179193684_auto,mirror_reversal,TP,auto:obvious,72.0,0.0,0.479999,5.0,,,,"2026-02-17 22:59:53"
mirror_reversal_1765199411143_auto,mirror_reversal,TP,auto:obvious,72.0,3.6e-05,0.489681,4.0,,,,"2026-02-17 22:59:57"
mirror_reversal_1765199411143_auto,mirror_reversal,TP,auto:obvious,72.0,3.6e-05,0.489681,3.0,,,,"2026-02-17 22:59:57"
mirror_reversal_1765203475543_auto,mirror_reversal,TP,auto:obvious,72.0,0.0,0.644851,3.0,,,,"2026-02-17 22:59:58"
mirror_reversal_1765207733983_auto,mirror_reversal,TP,auto:obvious,72.0,2.2e-05,0.033329,3.0,,,,"2026-02-17 22:59:59"
mirror_reversal_1765207733983_auto,mirror_reversal,TP,auto:obvious,72.0,6.7e-05,0.055549,4.0,,,,"2026-02-17 22:59:59"
mirror_reversal_1765190166686_auto,mirror_reversal,TP,auto:obvious,73.0,0.0,0.412505,3.0,,,,"2026-02-17 22:59:55"
mirror_reversal_1765202271512_auto,mirror_reversal,TP,auto:obvious,74.0,0.0,0.087495,5.0,,,,"2026-02-17 22:59:57"
mirror_reversal_1765182691364_auto,mirror_reversal,TP,auto:obvious,75.0,0.000134,0.010907,1.0,,,,"2026-02-17 22:59:54"
mirror_reversal_1765211515079_auto,mirror_reversal,TP,auto:obvious,75.0,0.000666,0.785919,4.0,,,,"2026-02-17 23:00:01"
mirror_reversal_1765222693936_auto,mirror_reversal,TP,auto:obvious,75.0,0.009548,0.011078,4.0,,,,"2026-02-17 23:00:02"
mirror_reversal_1765198858759_auto,mirror_reversal,TP,auto:obvious,76.0,3.0e-05,0.010899,5.0,,,,"2026-02-17 22:59:57"
mirror_reversal_1765182691364_auto,mirror_reversal,TP,auto:obvious,77.0,4.5e-05,0.087253,5.0,,,,"2026-02-17 22:59:54"
mirror_reversal_1765182691364_auto,mirror_reversal,TP,auto:obvious,77.0,2.2e-05,0.06544,3.0,,,,"2026-02-17 22:59:54"
mirror_reversal_1765182691364_auto,mirror_reversal,TP,auto:obvious,77.0,2.2e-05,0.043627,2.0,,,,"2026-02-17 22:59:54"
mirror_reversal_1765199094535_auto,mirror_reversal,TP,auto:obvious,77.0,6.7e-05,0.09813,5.0,,,,"2026-02-17 22:59:57"
mirror_reversal_1765199094535_auto,mirror_reversal,TP,auto:obvious,77.0,2.2e-05,0.076323,4.0,,,,"2026-02-17 22:59:57"
mirror_reversal_1765199094535_auto,mirror_reversal,TP,auto:obvious,77.0,2.2e-05,0.054517,3.0,,,,"2026-02-17 22:59:57"
mirror_reversal_1765199094535_auto,mirror_reversal,TP,auto:obvious,77.0,4.5e-05,0.03271,2.0,,,,"2026-02-17 22:59:57"
mirror_reversal_1765199094535_auto,mirror_reversal,TP,auto:obvious,77.0,2.2e-05,0.010903,1.0,,,,"2026-02-17 22:59:57"
mirror_reversal_1765207833581_auto,mirror_reversal,TP,auto:obvious,77.0,0.004975,0.100086,1.0,,,,"2026-02-17 22:59:59"
mirror_reversal_1765213808338_auto,mirror_reversal,TP,auto:obvious,77.0,0.0,0.543729,3.0,,,,"2026-02-17 23:00:01"
mirror_reversal_1765248913696_auto,mirror_reversal,TP,auto:obvious,77.0,4.4e-05,0.044365,5.0,,,,"2026-02-17 23:00:03"
mirror_reversal_1765181285991_auto,mirror_reversal,TP,auto:obvious,78.0,2.2e-05,0.065531,5.0,,,,"2026-02-17 22:59:53"
mirror_reversal_1765181285991_auto,mirror_reversal,TP,auto:obvious,78.0,4.5e-05,0.043687,4.0,,,,"2026-02-17 22:59:53"
mirror_reversal_1765181285991_auto,mirror_reversal,TP,auto:obvious,78.0,6.7e-05,0.021843,3.0,,,,"2026-02-17 22:59:53"
mirror_reversal_1765181285991_auto,mirror_reversal,TP,auto:obvious,78.0,2.2e-05,0.0,2.0,,,,"2026-02-17 22:59:53"
mirror_reversal_1765191867563_auto,mirror_reversal,TP,auto:obvious,78.0,0.0,0.010867,1.0,,,,"2026-02-17 22:59:55"
mirror_reversal_1765207686955_auto,mirror_reversal,TP,auto:obvious,78.0,4.5e-05,0.044508,5.0,,,,"2026-02-17 22:59:59"
mirror_reversal_1765207686955_auto,mirror_reversal,TP,auto:obvious,78.0,2.2e-05,0.022254,3.0,,,,"2026-02-17 22:59:59"
mirror_reversal_1765207686955_auto,mirror_reversal,TP,auto:obvious,78.0,2.2e-05,0.0,2.0,,,,"2026-02-17 22:59:59"
mirror_reversal_1765240542424_auto,mirror_reversal,TP,auto:obvious,78.0,0.0009,0.0,4.0,,,,"2026-02-17 23:00:03"
mirror_reversal_1765186348675_auto,mirror_reversal,TP,auto:obvious,79.0,0.0,0.021745,2.0,,,,"2026-02-17 22:59:54"
mirror_reversal_1765191832633_auto,mirror_reversal,TP,auto:obvious,79.0,0.0,0.010872,1.0,,,,"2026-02-17 22:59:55"
mirror_reversal_1765212770485_auto,mirror_reversal,TP,auto:obvious,79.0,6.6e-05,0.022261,1.0,,,,"2026-02-17 23:00:01"
mirror_reversal_1765179076185_auto,mirror_reversal,TP,auto:obvious,80.0,0.0,0.174555,4.0,,,,"2026-02-17 22:59:53"
mirror_reversal_1765190166694_auto,mirror_reversal,TP,auto:obvious,81.0,0.0,0.597042,4.0,,,,"2026-02-17 22:59:55"
mirror_reversal_1765235612900_auto,mirror_reversal,TP,auto:obvious,81.0,9.1e-05,0.011014,5.0,,,,"2026-02-17 23:00:02"
mirror_reversal_1765212770485_auto,mirror_reversal,TP,auto:obvious,82.0,4.4e-05,0.111305,5.0,,,,"2026-02-17 23:00:01"
mirror_reversal_1765212770485_auto,mirror_reversal,TP,auto:obvious,82.0,4.4e-05,0.089044,4.0,,,,"2026-02-17 23:00:01"
mirror_reversal_1765212770485_auto,mirror_reversal,TP,auto:obvious,82.0,4.4e-05,0.066783,3.0,,,,"2026-02-17 23:00:01"
mirror_reversal_1765212770485_auto,mirror_reversal,TP,auto:obvious,82.0,2.2e-05,0.044522,2.0,,,,"2026-02-17 23:00:01"
mirror_reversal_1765170781456_auto,mirror_reversal,TP,auto:obvious,83.0,6.7e-05,0.098783,5.0,,,,"2026-02-17 22:59:52"
mirror_reversal_1765170781456_auto,mirror_reversal,TP,auto:obvious,83.0,8.9e-05,0.076832,4.0,,,,"2026-02-17 22:59:52"
mirror_reversal_1765170781456_auto,mirror_reversal,TP,auto:obvious,83.0,0.0,0.05488,3.0,,,,"2026-02-17 22:59:52"
mirror_reversal_1765170781456_auto,mirror_reversal,TP,auto:obvious,83.0,0.000134,0.032928,2.0,,,,"2026-02-17 22:59:52"
mirror_reversal_1765170781456_auto,mirror_reversal,TP,auto:obvious,83.0,2.2e-05,0.010976,1.0,,,,"2026-02-17 22:59:52"
mirror_reversal_1765185691106_auto,mirror_reversal,TP,auto:obvious,83.0,0.0,0.010866,2.0,,,,"2026-02-17 22:59:54"
mirror_reversal_1765202299596_auto,mirror_reversal,TP,auto:obvious,83.0,0.0,0.098394,2.0,,,,"2026-02-17 22:59:57"
mirror_reversal_1765192743808_auto,mirror_reversal,TP,auto:obvious,84.0,3.9e-05,0.010852,2.0,,,,"2026-02-17 22:59:55"
mirror_reversal_1765206866417_auto,mirror_reversal,TP,auto:obvious,85.0,2.2e-05,0.011091,2.0,,,,"2026-02-17 22:59:59"
mirror_reversal_1765206866417_auto,mirror_reversal,TP,auto:obvious,85.0,6.7e-05,0.033272,4.0,,,,"2026-02-17 22:59:59"
mirror_reversal_1765206866417_auto,mirror_reversal,TP,auto:obvious,85.0,4.5e-05,0.055454,5.0,,,,"2026-02-17 22:59:59"
mirror_reversal_1765180720901_auto,mirror_reversal,TP,auto:obvious,86.0,0.000111,0.010927,1.0,,,,"2026-02-17 22:59:53"
mirror_reversal_1765212158106_auto,mirror_reversal,TP,auto:obvious,87.0,0.00314,0.343331,3.0,,,,"2026-02-17 23:00:01"
mirror_reversal_1765180720901_auto,mirror_reversal,TP,auto:obvious,88.0,2.2e-05,0.032781,2.0,,,,"2026-02-17 22:59:53"
mirror_reversal_1765188781023_auto,mirror_reversal,TP,auto:obvious,88.0,1.0e-06,0.010871,2.0,,,,"2026-02-17 22:59:55"
mirror_reversal_1765191700893_auto,mirror_reversal,TP,auto:obvious,88.0,0.0,0.010858,2.0,,,,"2026-02-17 22:59:55"
mirror_reversal_1765209870325_auto,mirror_reversal,TP,auto:obvious,88.0,2.2e-05,0.055691,5.0,,,,"2026-02-17 23:00:00"
mirror_reversal_1765209870325_auto,mirror_reversal,TP,auto:obvious,88.0,0.000134,0.033415,4.0,,,,"2026-02-17 23:00:00"
mirror_reversal_1765209870325_auto,mirror_reversal,TP,auto:obvious,88.0,2.2e-05,0.011138,2.0,,,,"2026-02-17 23:00:00"
mirror_reversal_1765170231329_auto,mirror_reversal,TP,auto:obvious,91.0,0.009009,0.219593,2.0,,,,"2026-02-17 22:59:52"
mirror_reversal_1765178915676_auto,mirror_reversal,TP,auto:obvious,91.0,0.004885,0.010909,4.0,,,,"2026-02-17 22:59:53"
mirror_reversal_1765184858449_auto,mirror_reversal,TP,auto:obvious,91.0,5.1e-05,0.043399,4.0,,,,"2026-02-17 22:59:54"
mirror_reversal_1765229940658_auto,mirror_reversal,TP,auto:obvious,91.0,0.0,0.010973,2.0,,,,"2026-02-17 23:00:02"
mirror_reversal_1765173845506_auto,mirror_reversal,TP,auto:obvious,92.0,0.0,0.284917,2.0,,,,"2026-02-17 22:59:52"
mirror_reversal_1765199171004_auto,mirror_reversal,TP,auto:obvious,92.0,0.0,0.01089,1.0,,,,"2026-02-17 22:59:57"
mirror_reversal_1765206062570_auto,mirror_reversal,TP,auto:obvious,92.0,2.2e-05,0.077051,5.0,,,,"2026-02-17 22:59:59"
mirror_reversal_1765206062570_auto,mirror_reversal,TP,auto:obvious,92.0,2.2e-05,0.055037,3.0,,,,"2026-02-17 22:59:59"
mirror_reversal_1765206062570_auto,mirror_reversal,TP,auto:obvious,92.0,4.5e-05,0.033022,2.0,,,,"2026-02-17 22:59:59"
mirror_reversal_1765206062570_auto,mirror_reversal,TP,auto:obvious,92.0,2.2e-05,0.011007,1.0,,,,"2026-02-17 22:59:59"
mirror_reversal_1765174201983_auto,mirror_reversal,TP,auto:obvious,93.0,0.0,0.580348,2.0,,,,"2026-02-17 22:59:53"
mirror_reversal_1765180029928_auto,mirror_reversal,TP,auto:obvious,93.0,0.0,0.010916,2.0,,,,"2026-02-17 22:59:53"
mirror_reversal_1765206187956_auto,mirror_reversal,TP,auto:obvious,93.0,0.0,0.011023,1.0,,,,"2026-02-17 22:59:59"
mirror_reversal_1765253521147_auto,mirror_reversal,TP,auto:obvious,93.0,0.0,0.07734,4.0,,,,"2026-02-17 23:00:03"
mirror_reversal_1765171382519_auto,mirror_reversal,TP,auto:obvious,94.0,0.004818,0.010947,1.0,,,,"2026-02-17 22:59:52"
mirror_reversal_1765193532530_auto,mirror_reversal,TP,auto:obvious,94.0,8.9e-05,0.021757,5.0,,,,"2026-02-17 22:59:55"
mirror_reversal_1765216085495_auto,mirror_reversal,TP,auto:obvious,94.0,0.004578,0.011121,1.0,,,,"2026-02-17 23:00:02"
mirror_reversal_1765170624891_auto,mirror_reversal,TP,auto:obvious,96.0,0.000181,0.032926,3.0,,,,"2026-02-17 22:59:52"
mirror_reversal_1765174350109_auto,mirror_reversal,TP,auto:obvious,96.0,0.0,0.05472,3.0,,,,"2026-02-17 22:59:53"
mirror_reversal_1765179900493_auto,mirror_reversal,TP,auto:obvious,96.0,4.5e-05,0.032731,4.0,,,,"2026-02-17 22:59:53"
mirror_reversal_1765181903301_auto,mirror_reversal,TP,auto:obvious,96.0,0.0,0.032724,2.0,,,,"2026-02-17 22:59:53"
mirror_reversal_1765181903301_auto,mirror_reversal,TP,auto:obvious,96.0,4.5e-05,0.010908,1.0,,,,"2026-02-17 22:59:53"
mirror_reversal_1765188781023_auto,mirror_reversal,TP,auto:obvious,98.0,0.0,0.043485,5.0,,,,"2026-02-17 22:59:55"
mirror_reversal_1765193791620_auto,mirror_reversal,TP,auto:obvious,98.0,4.5e-05,0.010874,1.0,,,,"2026-02-17 22:59:55"
mirror_reversal_1765207697238_auto,mirror_reversal,TP,auto:obvious,98.0,2.2e-05,0.011111,2.0,,,,"2026-02-17 22:59:59"
mirror_reversal_1765207697238_auto,mirror_reversal,TP,auto:obvious,98.0,8.9e-05,0.033333,3.0,,,,"2026-02-17 22:59:59"
mirror_reversal_1765207697238_auto,mirror_reversal,TP,auto:obvious,98.0,0.0,0.055555,4.0,,,,"2026-02-17 22:59:59"
mirror_reversal_1765207697238_auto,mirror_reversal,TP,auto:obvious,98.0,0.000111,0.077777,5.0,,,,"2026-02-17 22:59:59"
mirror_reversal_1765173683696_auto,mirror_reversal,TP,auto:obvious,99.0,0.000134,0.010944,1.0,,,,"2026-02-17 22:59:52"
mirror_reversal_1765181903301_auto,mirror_reversal,TP,auto:obvious,99.0,6.7e-05,0.098172,5.0,,,,"2026-02-17 22:59:53"
mirror_reversal_1765181903301_auto,mirror_reversal,TP,auto:obvious,99.0,2.2e-05,0.076356,4.0,,,,"2026-02-17 22:59:53"
mirror_reversal_1765181903301_auto,mirror_reversal,TP,auto:obvious,99.0,2.2e-05,0.05454,3.0,,,,"2026-02-17 22:59:53"
mirror_reversal_1765206038449_auto,mirror_reversal,TP,auto:obvious,99.0,3.8e-05,0.011002,2.0,,,,"2026-02-17 22:59:59"
mirror_reversal_1765216085495_auto,mirror_reversal,TP,auto:obvious,99.0,2.2e-05,0.011121,3.0,,,,"2026-02-17 23:00:02"
mirror_reversal_1765193791620_auto,mirror_reversal,TP,auto:obvious,100.0,2.2e-05,0.076119,5.0,,,,"2026-02-17 22:59:55"
mirror_reversal_1765193791620_auto,mirror_reversal,TP,auto:obvious,100.0,6.7e-05,0.054371,4.0,,,,"2026-02-17 22:59:55"
mirror_reversal_1765193791620_auto,mirror_reversal,TP,auto:obvious,100.0,2.2e-05,0.032622,2.0,,,,"2026-02-17 22:59:55"
mirror_reversal_1765204008331_auto,mirror_reversal,TP,auto:obvious,100.0,6.7e-05,0.010963,2.0,,,,"2026-02-17 22:59:58"
mirror_reversal_1765204008331_auto,mirror_reversal,TP,auto:obvious,100.0,2.2e-05,0.03289,4.0,,,,"2026-02-17 22:59:58"
mirror_reversal_1765204008331_auto,mirror_reversal,TP,auto:obvious,100.0,4.5e-05,0.054817,5.0,,,,"2026-02-17 22:59:58"
mirror_reversal_1765210311128_auto,mirror_reversal,TP,auto:obvious,100.0,6.7e-05,0.011117,3.0,,,,"2026-02-17 23:00:00"
mirror_reversal_1765173683696_auto,mirror_reversal,TP,auto:obvious,101.0,4.5e-05,0.098493,5.0,,,,"2026-02-17 22:59:52"
mirror_reversal_1765173683696_auto,mirror_reversal,TP,auto:obvious,101.0,4.5e-05,0.076605,4.0,,,,"2026-02-17 22:59:52"
mirror_reversal_1765173683696_auto,mirror_reversal,TP,auto:obvious,101.0,0.000111,0.054718,3.0,,,,"2026-02-17 22:59:52"
mirror_reversal_1765173683696_auto,mirror_reversal,TP,auto:obvious,101.0,2.2e-05,0.032831,2.0,,,,"2026-02-17 22:59:52"
mirror_reversal_1765180029928_auto,mirror_reversal,TP,auto:obvious,101.0,0.0,0.010916,3.0,,,,"2026-02-17 22:59:53"
mirror_reversal_1765186843461_auto,mirror_reversal,TP,auto:obvious,101.0,0.000484,0.239068,1.0,,,,"2026-02-17 22:59:55"
mirror_reversal_1765209061418_auto,mirror_reversal,TP,auto:obvious,101.0,2.2e-05,0.077916,5.0,,,,"2026-02-17 23:00:00"
mirror_reversal_1765209061418_auto,mirror_reversal,TP,auto:obvious,101.0,0.0,0.055654,4.0,,,,"2026-02-17 23:00:00"
mirror_reversal_1765209061418_auto,mirror_reversal,TP,auto:obvious,101.0,0.0,0.033393,3.0,,,,"2026-02-17 23:00:00"
mirror_reversal_1765209061418_auto,mirror_reversal,TP,auto:obvious,101.0,2.2e-05,0.011131,2.0,,,,"2026-02-17 23:00:00"
mirror_reversal_1765221856310_auto,mirror_reversal,TP,auto:obvious,101.0,3.0e-05,0.978077,4.0,,,,"2026-02-17 23:00:02"
mirror_reversal_1765185222066_auto,mirror_reversal,TP,auto:obvious,102.0,0.0,0.086871,2.0,,,,"2026-02-17 22:59:54"
mirror_reversal_1765185554404_auto,mirror_reversal,TP,auto:obvious,102.0,0.0,0.0,2.0,,,,"2026-02-17 22:59:54"
mirror_reversal_1765192810402_auto,mirror_reversal,TP,auto:obvious,102.0,0.0,0.325607,3.0,,,,"2026-02-17 22:59:55"
mirror_reversal_1765199171004_auto,mirror_reversal,TP,auto:obvious,102.0,0.0,0.054449,4.0,,,,"2026-02-17 22:59:57"
mirror_reversal_1765213320429_auto,mirror_reversal,TP,auto:obvious,102.0,9.0e-05,0.011115,2.0,,,,"2026-02-17 23:00:01"
mirror_reversal_1765221568358_auto,mirror_reversal,TP,auto:obvious,103.0,0.0,0.28854,3.0,,,,"2026-02-17 23:00:02"
mirror_reversal_1765173102131_auto,mirror_reversal,TP,auto:obvious,104.0,0.000111,0.01094,1.0,,,,"2026-02-17 22:59:52"
mirror_reversal_1765176824883_auto,mirror_reversal,TP,auto:obvious,104.0,6.7e-05,0.032747,2.0,,,,"2026-02-17 22:59:53"
mirror_reversal_1765176824883_auto,mirror_reversal,TP,auto:obvious,104.0,2.2e-05,0.010916,1.0,,,,"2026-02-17 22:59:53"
mirror_reversal_1765231372997_auto,mirror_reversal,TP,auto:obvious,104.0,0.0,0.010961,5.0,,,,"2026-02-17 23:00:02"
mirror_reversal_1765185102649_auto,mirror_reversal,TP,auto:obvious,105.0,2.2e-05,0.01086,2.0,,,,"2026-02-17 22:59:54"
mirror_reversal_1765176824883_auto,mirror_reversal,TP,auto:obvious,106.0,8.9e-05,0.07641,5.0,,,,"2026-02-17 22:59:53"
mirror_reversal_1765176824883_auto,mirror_reversal,TP,auto:obvious,106.0,2.2e-05,0.054579,3.0,,,,"2026-02-17 22:59:53"
mirror_reversal_1765173102131_auto,mirror_reversal,TP,auto:obvious,107.0,4.5e-05,0.076583,5.0,,,,"2026-02-17 22:59:52"
mirror_reversal_1765173102131_auto,mirror_reversal,TP,auto:obvious,107.0,6.7e-05,0.054702,4.0,,,,"2026-02-17 22:59:52"
mirror_reversal_1765173102131_auto,mirror_reversal,TP,auto:obvious,107.0,2.2e-05,0.032821,2.0,,,,"2026-02-17 22:59:52"
mirror_reversal_1765185102651_auto,mirror_reversal,TP,auto:obvious,107.0,0.0,0.032581,3.0,,,,"2026-02-17 22:59:54"
mirror_reversal_1765185102651_auto,mirror_reversal,TP,auto:obvious,107.0,0.0,0.054302,4.0,,,,"2026-02-17 22:59:54"
mirror_reversal_1765185102651_auto,mirror_reversal,TP,auto:obvious,107.0,2.2e-05,0.076022,5.0,,,,"2026-02-17 22:59:54"
mirror_reversal_1765195812357_auto,mirror_reversal,TP,auto:obvious,107.0,4.5e-05,0.054446,5.0,,,,"2026-02-17 22:59:56"
mirror_reversal_1765195812357_auto,mirror_reversal,TP,auto:obvious,107.0,0.000111,0.032668,4.0,,,,"2026-02-17 22:59:56"
mirror_reversal_1765195812357_auto,mirror_reversal,TP,auto:obvious,107.0,2.2e-05,0.010889,3.0,,,,"2026-02-17 22:59:56"
mirror_reversal_1765208797704_auto,mirror_reversal,TP,auto:obvious,107.0,2.2e-05,0.022294,5.0,,,,"2026-02-17 23:00:00"
mirror_reversal_1765208797704_auto,mirror_reversal,TP,auto:obvious,107.0,2.2e-05,0.0,4.0,,,,"2026-02-17 23:00:00"
mirror_reversal_1765231561812_auto,mirror_reversal,TP,auto:obvious,107.0,6.6e-05,0.032882,2.0,,,,"2026-02-17 23:00:02"
mirror_reversal_1765231561812_auto,mirror_reversal,TP,auto:obvious,107.0,2.2e-05,0.010961,1.0,,,,"2026-02-17 23:00:02"
mirror_reversal_1765208643455_auto,mirror_reversal,TP,auto:obvious,108.0,2.2e-05,0.033468,5.0,,,,"2026-02-17 23:00:00"
mirror_reversal_1765208643455_auto,mirror_reversal,TP,auto:obvious,108.0,2.2e-05,0.011156,2.0,,,,"2026-02-17 23:00:00"
mirror_reversal_1765185222066_auto,mirror_reversal,TP,auto:obvious,110.0,0.0,0.260616,3.0,,,,"2026-02-17 22:59:54"
mirror_reversal_1765201401780_auto,mirror_reversal,TP,auto:obvious,110.0,2.2e-05,0.098285,5.0,,,,"2026-02-17 22:59:57"
