event_id,timestamp_iso_utc,timestamp_ms,day,detector,pair_id,auto_label,confidence,reason,delta_ms,amount_gap_pct,price_diff_bps,trades_apart,window_seconds,imbalance_ratio,notional_usd,price_move_bps,is_partial_window,price_range_bps,amount_missing,reason_mentions_amount,amount_claimed_but_missing,reason_mentions_same_price,same_price_claim_but_large_diff,is_dup_key,review_verdict,review_notes
1768759687021_layering_cluster_95189,2026-01-18T18:08:07.021000+00:00,1768759687021,Jan-1-31,layering_cluster,95189,TP,0.8,Suspicious: 66 trades at sub-tick level (layering),,,,,55.697,,,,,0.010501,True,False,False,False,False,False,,
1768771267029_layering_cluster_121982,2026-01-18T21:21:07.029000+00:00,1768771267029,Jan-1-31,layering_cluster,121982,TP,0.8,Suspicious: 43 trades at sub-tick level (layering),,,,,57.94,,,,,0.010489,True,False,False,False,False,False,,
1769237337647_layering_cluster_11950,2026-01-24T06:48:57.647000+00:00,1769237337647,Jan-1-31,layering_cluster,11950,TP,0.8,Suspicious: 138 trades at sub-tick level (layering),,,,,59.72,,,,,0.011154,True,False,False,False,False,False,,
1768687222939_layering_cluster_124728,2026-01-17T22:00:22.939000+00:00,1768687222939,Jan-1-31,layering_cluster,124728,TP,0.8,Suspicious: 195 trades at sub-tick level (layering),,,,,59.557,,,,,0.010492,True,False,False,False,False,False,,
1768062941372_layering_cluster_84877,2026-01-10T16:35:41.372000+00:00,1768062941372,Jan-1-31,layering_cluster,84877,TP,0.8,Suspicious: 36 trades at sub-tick level (layering),,,,,59.306,,,,,0.011032,True,False,False,False,False,False,,
1767287396312_layering_cluster_71416,2026-01-01T17:09:56.312000+00:00,1767287396312,Jan-1-31,layering_cluster,71416,TP,0.7,Suspicious: dense cluster of 19 trades,,,,,57.361,,,,,0.011364,True,False,False,False,False,False,,
1767997719068_layering_cluster_205082,2026-01-09T22:28:39.068000+00:00,1767997719068,Jan-1-31,layering_cluster,205082,TP,0.75,Suspicious: 113 trades in 0.498bps range,,,,,59.65,,,,,0.497639,True,False,False,False,False,False,,
1768531999542_layering_cluster_378675,2026-01-16T02:53:19.542000+00:00,1768531999542,Jan-1-31,layering_cluster,378675,TP,0.8,Suspicious: 65 trades at sub-tick level (layering),,,,,59.754,,,,,0.010469,True,False,False,False,False,False,,
1768769943788_layering_cluster_119905,2026-01-18T20:59:03.788000+00:00,1768769943788,Jan-1-31,layering_cluster,119905,TP,0.7,Suspicious: dense cluster of 17 trades,,,,,59.299,,,,,0.010492,True,False,False,False,False,False,,
1768773100389_layering_cluster_124764,2026-01-18T21:51:40.389000+00:00,1768773100389,Jan-1-31,layering_cluster,124764,TP,0.7,Suspicious: dense cluster of 17 trades,,,,,58.6,,,,,0.010481,True,False,False,False,False,False,,
1767995318414_layering_cluster_198236,2026-01-09T21:48:38.414000+00:00,1767995318414,Jan-1-31,layering_cluster,198236,TP,0.75,Suspicious: 90 trades in 0.442bps range,,,,,56.602,,,,,0.4423,True,False,False,False,False,False,,
1768616654071_layering_cluster_279546,2026-01-17T02:24:14.071000+00:00,1768616654071,Jan-1-31,layering_cluster,279546,TP,0.7,Suspicious: dense cluster of 16 trades,,,,,59.541,,,,,0.157453,True,False,False,False,False,False,,
1768766252393_layering_cluster_111840,2026-01-18T19:57:32.393000+00:00,1768766252393,Jan-1-31,layering_cluster,111840,TP,0.65,Borderline but significant clustering: 20 trades at 0.231bps,,,,,59.604,,,,,0.230678,True,False,False,False,False,False,,
1768614833337_layering_cluster_275284,2026-01-17T01:53:53.337000+00:00,1768614833337,Jan-1-31,layering_cluster,275284,TP,0.8,Suspicious: 116 trades at sub-tick level (layering),,,,,58.024,,,,,0.010481,True,False,False,False,False,False,,
1769297524559_layering_cluster_102248,2026-01-24T23:32:04.559000+00:00,1769297524559,Jan-1-31,layering_cluster,102248,TP,0.75,Suspicious: 120 trades in 0.257bps range,,,,,59.336,,,,,0.257334,True,False,False,False,False,False,,
1767249760947_layering_cluster_9044,2026-01-01T06:42:40.947000+00:00,1767249760947,Jan-1-31,layering_cluster,9044,TP,0.8,Suspicious: 37 trades at sub-tick level (layering),,,,,53.082,,,,,0.011407,True,False,False,False,False,False,,
1769235118528_layering_cluster_7772,2026-01-24T06:11:58.528000+00:00,1769235118528,Jan-1-31,layering_cluster,7772,TP,0.75,Suspicious: 45 trades in 0.234bps range,,,,,59.501,,,,,0.234036,True,False,False,False,False,False,,
1768062551234_layering_cluster_83992,2026-01-10T16:29:11.234000+00:00,1768062551234,Jan-1-31,layering_cluster,83992,TP,0.8,Suspicious: 49 trades at sub-tick level (layering),,,,,59.98,,,,,0.011033,True,False,False,False,False,False,,
1767395963392_layering_cluster_325712,2026-01-02T23:19:23.392000+00:00,1767395963392,Jan-1-31,layering_cluster,325712,TP,0.75,Suspicious: 126 trades in 0.400bps range,,,,,59.939,,,,,0.399544,True,False,False,False,False,False,,
1767250816447_layering_cluster_9821,2026-01-01T07:00:16.447000+00:00,1767250816447,Jan-1-31,layering_cluster,9821,TP,0.8,Suspicious: 117 trades at sub-tick level (layering),,,,,58.413,,,,,0.057045,True,False,False,False,False,False,,
1769230864427_layering_cluster_386,2026-01-24T05:01:04.427000+00:00,1769230864427,Jan-1-31,layering_cluster,386,TP,0.8,Suspicious: 257 trades at sub-tick level (layering),,,,,59.923,,,,,0.011132,True,False,False,False,False,False,,
1767440310147_layering_cluster_73186,2026-01-03T11:38:30.147000+00:00,1767440310147,Jan-1-31,layering_cluster,73186,TP,0.75,Suspicious: 60 trades in 0.490bps range,,,,,59.773,,,,,0.490361,True,False,False,False,False,False,,
1767466055809_layering_cluster_131289,2026-01-03T18:47:35.809000+00:00,1767466055809,Jan-1-31,layering_cluster,131289,TP,0.7,Suspicious: dense cluster of 23 trades,,,,,50.768,,,,,0.01109,True,False,False,False,False,False,,
1769297090774_layering_cluster_101752,2026-01-24T23:24:50.774000+00:00,1769297090774,Jan-1-31,layering_cluster,101752,TP,0.8,Suspicious: 108 trades at sub-tick level (layering),,,,,59.436,,,,,0.011188,True,False,False,False,False,False,,
1768754701454_layering_cluster_86592,2026-01-18T16:45:01.454000+00:00,1768754701454,Jan-1-31,layering_cluster,86592,TP,0.8,Suspicious: 140 trades at sub-tick level (layering),,,,,59.265,,,,,0.010506,True,False,False,False,False,False,,
1767462613542_layering_cluster_126181,2026-01-03T17:50:13.542000+00:00,1767462613542,Jan-1-31,layering_cluster,126181,TP,0.8,Suspicious: 117 trades at sub-tick level (layering),,,,,55.642,,,,,0.011101,True,False,False,False,False,False,,
1769308794750_layering_cluster_117782,2026-01-25T02:39:54.750000+00:00,1769308794750,Jan-1-31,layering_cluster,117782,TP,0.7,Borderline but tight range (0.0112bps) = likely layering,,,,,52.899,,,,,0.011213,True,False,False,False,False,False,,
1768680026940_layering_cluster_116203,2026-01-17T20:00:26.940000+00:00,1768680026940,Jan-1-31,layering_cluster,116203,TP,0.8,Suspicious: 226 trades at sub-tick level (layering),,,,,56.235,,,,,0.010494,True,False,False,False,False,False,,
1767543166142_layering_cluster_139930,2026-01-04T16:12:46.142000+00:00,1767543166142,Jan-1-31,layering_cluster,139930,TP,0.8,Suspicious: 126 trades at sub-tick level (layering),,,,,56.651,,,,,0.021911,True,False,False,False,False,False,,
1767556869959_layering_cluster_173767,2026-01-04T20:01:09.959000+00:00,1767556869959,Jan-1-31,layering_cluster,173767,TP,0.75,Suspicious: 196 trades in 0.219bps range,,,,,53.684,,,,,0.219445,True,False,False,False,False,False,,
1768704704997_layering_cluster_165205,2026-01-18T02:51:44.997000+00:00,1768704704997,Jan-1-31,layering_cluster,165205,TP,0.75,Suspicious: 25 trades in 0.011bps range,,,,,59.57,,,,,0.010529,True,False,False,False,False,False,,
1768711900029_layering_cluster_178105,2026-01-18T04:51:40.029000+00:00,1768711900029,Jan-1-31,layering_cluster,178105,TP,0.8,Suspicious: 107 trades at sub-tick level (layering),,,,,52.989,,,,,0.010514,True,False,False,False,False,False,,
1769287963882_layering_cluster_91186,2026-01-24T20:52:43.882000+00:00,1769287963882,Jan-1-31,layering_cluster,91186,TP,0.8,Suspicious: 55 trades at sub-tick level (layering),,,,,34.855,,,,,0.011187,True,False,False,False,False,False,,
1769287715791_layering_cluster_91012,2026-01-24T20:48:35.791000+00:00,1769287715791,Jan-1-31,layering_cluster,91012,TP,0.75,Suspicious: 43 trades in 0.414bps range,,,,,56.38,,,,,0.413926,True,False,False,False,False,False,,
1767464065159_layering_cluster_127684,2026-01-03T18:14:25.159000+00:00,1767464065159,Jan-1-31,layering_cluster,127684,TP,0.8,Suspicious: 31 trades at sub-tick level (layering),,,,,60.0,,,,,0.011106,True,False,False,False,False,False,,
1768050093320_layering_cluster_63766,2026-01-10T13:01:33.320000+00:00,1768050093320,Jan-1-31,layering_cluster,63766,TP,0.8,Suspicious: 120 trades at sub-tick level (layering),,,,,58.182,,,,,0.011022,True,False,False,False,False,False,,
1767550506819_layering_cluster_154703,2026-01-04T18:15:06.819000+00:00,1767550506819,Jan-1-31,layering_cluster,154703,TP,0.8,Suspicious: 35 trades at sub-tick level (layering),,,,,58.592,,,,,0.01096,True,False,False,False,False,False,,
1768677705645_layering_cluster_113599,2026-01-17T19:21:45.645000+00:00,1768677705645,Jan-1-31,layering_cluster,113599,TP,0.7,Borderline but tight range (0.0105bps) = likely layering,,,,,55.848,,,,,0.010487,True,False,False,False,False,False,,
1768016934318_layering_cluster_246125,2026-01-10T03:48:54.318000+00:00,1768016934318,Jan-1-31,layering_cluster,246125,TP,0.8,Suspicious: 116 trades at sub-tick level (layering),,,,,59.2,,,,,0.011039,True,False,False,False,False,False,,
1768712276820_layering_cluster_178304,2026-01-18T04:57:56.820000+00:00,1768712276820,Jan-1-31,layering_cluster,178304,TP,0.7,Borderline but tight range (0.0105bps) = likely layering,,,,,53.288,,,,,0.010515,True,False,False,False,False,False,,
1768114865966_layering_cluster_10674,2026-01-11T07:01:05.966000+00:00,1768114865966,Jan-1-31,layering_cluster,10674,TP,0.8,Suspicious: 249 trades at sub-tick level (layering),,,,,52.647,,,,,0.01102,True,False,False,False,False,False,,
1768170882985_layering_cluster_139131,2026-01-11T22:34:42.985000+00:00,1768170882985,Jan-1-31,layering_cluster,139131,TP,0.75,Suspicious: 113 trades in 0.132bps range,,,,,59.113,,,,,0.132256,True,False,False,False,False,False,,
1767461392841_layering_cluster_124372,2026-01-03T17:29:52.841000+00:00,1767461392841,Jan-1-31,layering_cluster,124372,TP,0.65,Borderline but significant clustering: 17 trades at 0.266bps,,,,,58.698,,,,,0.266471,True,False,False,False,False,False,,
1768013657001_layering_cluster_240039,2026-01-10T02:54:17.001000+00:00,1768013657001,Jan-1-31,layering_cluster,240039,TP,0.7,Suspicious: dense cluster of 24 trades,,,,,59.682,,,,,0.011031,True,False,False,False,False,False,,
1768165797221_layering_cluster_126080,2026-01-11T21:09:57.221000+00:00,1768165797221,Jan-1-31,layering_cluster,126080,TP,0.7,Borderline but tight range (0.0110bps) = likely layering,,,,,55.271,,,,,0.011034,True,False,False,False,False,False,,
1768626424699_layering_cluster_735,2026-01-17T05:07:04.699000+00:00,1768626424699,Jan-1-31,layering_cluster,735,TP,0.8,Suspicious: 65 trades at sub-tick level (layering),,,,,59.01,,,,,0.010488,True,False,False,False,False,False,,
1767305840022_layering_cluster_112740,2026-01-01T22:17:20.022000+00:00,1767305840022,Jan-1-31,layering_cluster,112740,TP,0.8,Suspicious: 47 trades at sub-tick level (layering),,,,,59.881,,,,,0.011297,True,False,False,False,False,False,,
1768749996673_layering_cluster_76483,2026-01-18T15:26:36.673000+00:00,1768749996673,Jan-1-31,layering_cluster,76483,TP,0.8,Suspicious: 71 trades at sub-tick level (layering),,,,,56.347,,,,,0.010523,True,False,False,False,False,False,,
1768170439765_layering_cluster_138276,2026-01-11T22:27:19.765000+00:00,1768170439765,Jan-1-31,layering_cluster,138276,TP,0.7,Suspicious: dense cluster of 16 trades,,,,,59.662,,,,,0.011023,True,False,False,False,False,False,,
1768644054305_layering_cluster_38677,2026-01-17T10:00:54.305000+00:00,1768644054305,Jan-1-31,layering_cluster,38677,TP,0.8,Suspicious: 256 trades at sub-tick level (layering),,,,,57.479,,,,,0.010498,True,False,False,False,False,False,,
1769835128035_layering_cluster_402987,2026-01-31T04:52:08.035000+00:00,1769835128035,Jan-1-31,layering_cluster,402987,TP,0.8,Suspicious: 132 trades at sub-tick level (layering),,,,,52.376,,,,,0.011906,True,False,False,False,False,False,,
1767287081325_layering_cluster_71115,2026-01-01T17:04:41.325000+00:00,1767287081325,Jan-1-31,layering_cluster,71115,TP,0.7,Borderline but tight range (0.0114bps) = likely layering,,,,,59.035,,,,,0.011366,True,False,False,False,False,False,,
1768115364243_layering_cluster_12040,2026-01-11T07:09:24.243000+00:00,1768115364243,Jan-1-31,layering_cluster,12040,TP,0.8,Suspicious: 86 trades at sub-tick level (layering),,,,,59.089,,,,,0.011024,True,False,False,False,False,False,,
1768849228558_layering_cluster_209810,2026-01-19T19:00:28.558000+00:00,1768849228558,Jan-1-31,layering_cluster,209810,TP,0.8,Suspicious: 262 trades at sub-tick level (layering),,,,,59.125,,,,,0.021493,True,False,False,False,False,False,,
1768624751140_layering_cluster_295008,2026-01-17T04:39:11.140000+00:00,1768624751140,Jan-1-31,layering_cluster,295008,TP,0.8,Suspicious: 61 trades at sub-tick level (layering),,,,,59.66,,,,,0.010494,True,False,False,False,False,False,,
1767304602869_layering_cluster_109489,2026-01-01T21:56:42.869000+00:00,1767304602869,Jan-1-31,layering_cluster,109489,TP,0.75,Suspicious: 27 trades in 0.011bps range,,,,,56.13,,,,,0.011314,True,False,False,False,False,False,,
1769247584144_layering_cluster_34369,2026-01-24T09:39:44.144000+00:00,1769247584144,Jan-1-31,layering_cluster,34369,TP,0.8,Suspicious: 141 trades at sub-tick level (layering),,,,,59.218,,,,,0.011159,True,False,False,False,False,False,,
1768712485599_layering_cluster_398,2026-01-18T05:01:25.599000+00:00,1768712485599,Jan-1-31,layering_cluster,398,TP,0.8,Suspicious: 75 trades at sub-tick level (layering),,,,,59.482,,,,,0.010515,True,False,False,False,False,False,,
1768046457525_layering_cluster_56983,2026-01-10T12:00:57.525000+00:00,1768046457525,Jan-1-31,layering_cluster,56983,TP,0.75,Suspicious: 278 trades in 0.265bps range,,,,,59.755,,,,,0.264527,True,False,False,False,False,False,,
1768724003066_layering_cluster_25236,2026-01-18T08:13:23.066000+00:00,1768724003066,Jan-1-31,layering_cluster,25236,TP,0.7,Suspicious: dense cluster of 15 trades,,,,,57.991,,,,,0.010521,True,False,False,False,False,False,,
1768089590804_layering_cluster_120240,2026-01-10T23:59:50.804000+00:00,1768089590804,Jan-1-31,layering_cluster,120240,TP,0.8,Suspicious: 114 trades at sub-tick level (layering),,,,,52.647,,,,,0.011049,True,False,False,False,False,False,,
1767468999522_layering_cluster_135423,2026-01-03T19:36:39.522000+00:00,1767468999522,Jan-1-31,layering_cluster,135423,TP,0.8,Suspicious: 44 trades at sub-tick level (layering),,,,,59.07,,,,,0.011095,True,False,False,False,False,False,,
1768757544805_layering_cluster_91839,2026-01-18T17:32:24.805000+00:00,1768757544805,Jan-1-31,layering_cluster,91839,TP,0.8,Suspicious: 38 trades at sub-tick level (layering),,,,,59.731,,,,,0.010497,True,False,False,False,False,False,,
1768680337700_layering_cluster_116476,2026-01-17T20:05:37.700000+00:00,1768680337700,Jan-1-31,layering_cluster,116476,TP,0.8,Suspicious: 52 trades at sub-tick level (layering),,,,,59.343,,,,,0.010494,True,False,False,False,False,False,,
1767462862285_layering_cluster_126440,2026-01-03T17:54:22.285000+00:00,1767462862285,Jan-1-31,layering_cluster,126440,TP,0.7,Borderline but tight range (0.0111bps) = likely layering,,,,,58.071,,,,,0.011099,True,False,False,False,False,False,,
1767294052269_layering_cluster_90560,2026-01-01T19:00:52.269000+00:00,1767294052269,Jan-1-31,layering_cluster,90560,TP,0.75,Suspicious: 247 trades in 0.181bps range,,,,,56.179,,,,,0.181414,True,False,False,False,False,False,,
1769258661307_layering_cluster_51864,2026-01-24T12:44:21.307000+00:00,1769258661307,Jan-1-31,layering_cluster,51864,TP,0.8,Suspicious: 68 trades at sub-tick level (layering),,,,,59.927,,,,,0.011168,True,False,False,False,False,False,,
1769247243827_layering_cluster_34008,2026-01-24T09:34:03.827000+00:00,1769247243827,Jan-1-31,layering_cluster,34008,TP,0.8,Suspicious: 36 trades at sub-tick level (layering),,,,,59.599,,,,,0.011159,True,False,False,False,False,False,,
1768138598874_layering_cluster_57195,2026-01-11T13:36:38.874000+00:00,1768138598874,Jan-1-31,layering_cluster,57195,TP,0.75,Suspicious: 142 trades in 0.220bps range,,,,,57.349,,,,,0.220165,True,False,False,False,False,False,,
1767319047547_layering_cluster_156096,2026-01-02T01:57:27.547000+00:00,1767319047547,Jan-1-31,layering_cluster,156096,TP,0.75,Suspicious: 112 trades in 0.305bps range,,,,,51.373,,,,,0.304606,True,False,False,False,False,False,,
1769289780912_layering_cluster_93092,2026-01-24T21:23:00.912000+00:00,1769289780912,Jan-1-31,layering_cluster,93092,TP,0.7,Suspicious: dense cluster of 15 trades,,,,,59.132,,,,,0.011197,True,False,False,False,False,False,,
1768107606138_layering_cluster_36,2026-01-11T05:00:06.138000+00:00,1768107606138,Jan-1-31,layering_cluster,36,TP,0.8,Suspicious: 36 trades at sub-tick level (layering),,,,,4.076,,,,,0.011013,True,False,False,False,False,False,,
1767560271089_layering_cluster_180657,2026-01-04T20:57:51.089000+00:00,1767560271089,Jan-1-31,layering_cluster,180657,TP,0.7,Suspicious: dense cluster of 18 trades,,,,,58.333,,,,,0.010951,True,False,False,False,False,False,,
1768036336929_layering_cluster_37533,2026-01-10T09:12:16.929000+00:00,1768036336929,Jan-1-31,layering_cluster,37533,TP,0.75,Suspicious: 29 trades in 0.011bps range,,,,,55.891,,,,,0.011032,True,False,False,False,False,False,,
1767466874004_layering_cluster_132288,2026-01-03T19:01:14.004000+00:00,1767466874004,Jan-1-31,layering_cluster,132288,TP,0.8,Suspicious: 174 trades at sub-tick level (layering),,,,,59.879,,,,,0.011095,True,False,False,False,False,False,,
1767265071648_layering_cluster_29209,2026-01-01T10:57:51.648000+00:00,1767265071648,Jan-1-31,layering_cluster,29209,TP,0.7,Suspicious: dense cluster of 17 trades,,,,,58.758,,,,,0.011382,True,False,False,False,False,False,,
1768731238390_layering_cluster_38516,2026-01-18T10:13:58.390000+00:00,1768731238390,Jan-1-31,layering_cluster,38516,TP,0.8,Suspicious: 65 trades at sub-tick level (layering),,,,,54.475,,,,,0.01051,True,False,False,False,False,False,,
1768516493871_layering_cluster_326858,2026-01-15T22:34:53.871000+00:00,1768516493871,Jan-1-31,layering_cluster,326858,TP,0.8,Suspicious: 36 trades at sub-tick level (layering),,,,,57.813,,,,,0.010436,True,False,False,False,False,False,,
1767314138347_layering_cluster_141797,2026-01-02T00:35:38.347000+00:00,1767314138347,Jan-1-31,layering_cluster,141797,TP,0.75,Suspicious: 134 trades in 0.315bps range,,,,,48.343,,,,,0.315225,True,False,False,False,False,False,,
1769222434684_layering_cluster_314011,2026-01-24T02:40:34.684000+00:00,1769222434684,Jan-1-31,layering_cluster,314011,TP,0.8,Suspicious: 135 trades at sub-tick level (layering),,,,,59.562,,,,,0.011151,True,False,False,False,False,False,,
1768712206691_layering_cluster_51,2026-01-18T04:56:46.691000+00:00,1768712206691,Jan-1-31,layering_cluster,51,TP,0.7,Borderline but tight range (0.0105bps) = likely layering,,,,,59.578,,,,,0.010515,True,False,False,False,False,False,,
1767305780008_layering_cluster_112693,2026-01-01T22:16:20.008000+00:00,1767305780008,Jan-1-31,layering_cluster,112693,TP,0.8,Suspicious: 46 trades at sub-tick level (layering),,,,,59.892,,,,,0.011297,True,False,False,False,False,False,,
1767565598467_layering_cluster_193142,2026-01-04T22:26:38.467000+00:00,1767565598467,Jan-1-31,layering_cluster,193142,TP,0.7,Borderline but tight range (0.0110bps) = likely layering,,,,,56.451,,,,,0.010961,True,False,False,False,False,False,,
1767534732986_layering_cluster_116176,2026-01-04T13:52:12.986000+00:00,1767534732986,Jan-1-31,layering_cluster,116176,TP,0.7,Suspicious: dense cluster of 17 trades,,,,,59.344,,,,,0.010961,True,False,False,False,False,False,,
1767267154682_layering_cluster_32387,2026-01-01T11:32:34.682000+00:00,1767267154682,Jan-1-31,layering_cluster,32387,TP,0.75,Suspicious: 27 trades in 0.011bps range,,,,,57.434,,,,,0.01137,True,False,False,False,False,False,,
1767286821306_layering_cluster_70793,2026-01-01T17:00:21.306000+00:00,1767286821306,Jan-1-31,layering_cluster,70793,TP,0.8,Suspicious: 204 trades at sub-tick level (layering),,,,,59.158,,,,,0.011364,True,False,False,False,False,False,,
1769226485026_layering_cluster_324306,2026-01-24T03:48:05.026000+00:00,1769226485026,Jan-1-31,layering_cluster,324306,TP,0.8,Suspicious: 85 trades at sub-tick level (layering),,,,,59.598,,,,,0.011132,True,False,False,False,False,False,,
1767296834199_layering_cluster_94993,2026-01-01T19:47:14.199000+00:00,1767296834199,Jan-1-31,layering_cluster,94993,TP,0.8,Suspicious: 62 trades at sub-tick level (layering),,,,,51.726,,,,,0.011324,True,False,False,False,False,False,,
1767674870242_layering_cluster_407232,2026-01-06T04:47:50.242000+00:00,1767674870242,Jan-1-31,layering_cluster,407232,TP,0.8,Suspicious: 120 trades at sub-tick level (layering),,,,,59.228,,,,,0.010659,True,False,False,False,False,False,,
1767469313397_layering_cluster_135908,2026-01-03T19:41:53.397000+00:00,1767469313397,Jan-1-31,layering_cluster,135908,TP,0.7,Suspicious: dense cluster of 17 trades,,,,,53.052,,,,,0.011094,True,False,False,False,False,False,,
1769284837863_layering_cluster_88996,2026-01-24T20:00:37.863000+00:00,1769284837863,Jan-1-31,layering_cluster,88996,TP,0.8,Suspicious: 299 trades at sub-tick level (layering),,,,,56.388,,,,,0.011194,True,False,False,False,False,False,,
1769237506304_layering_cluster_12097,2026-01-24T06:51:46.304000+00:00,1769237506304,Jan-1-31,layering_cluster,12097,TP,0.8,Suspicious: 69 trades at sub-tick level (layering),,,,,58.878,,,,,0.011154,True,False,False,False,False,False,,
1769246473827_layering_cluster_33274,2026-01-24T09:21:13.827000+00:00,1769246473827,Jan-1-31,layering_cluster,33274,TP,0.8,Suspicious: 83 trades at sub-tick level (layering),,,,,58.899,,,,,0.011158,True,False,False,False,False,False,,
1769255955414_layering_cluster_46725,2026-01-24T11:59:15.414000+00:00,1769255955414,Jan-1-31,layering_cluster,46725,TP,0.8,Suspicious: 122 trades at sub-tick level (layering),,,,,58.664,,,,,0.011161,True,False,False,False,False,False,,
1768108796999_layering_cluster_1648,2026-01-11T05:19:56.999000+00:00,1768108796999,Jan-1-31,layering_cluster,1648,TP,0.8,Suspicious: 123 trades at sub-tick level (layering),,,,,58.044,,,,,0.011019,True,False,False,False,False,False,,
1768770367678_layering_cluster_120656,2026-01-18T21:06:07.678000+00:00,1768770367678,Jan-1-31,layering_cluster,120656,TP,0.8,Suspicious: 40 trades at sub-tick level (layering),,,,,42.607,,,,,0.010492,True,False,False,False,False,False,,
1767304679304_layering_cluster_109531,2026-01-01T21:57:59.304000+00:00,1767304679304,Jan-1-31,layering_cluster,109531,TP,0.8,Suspicious: 31 trades at sub-tick level (layering),,,,,59.657,,,,,0.011314,True,False,False,False,False,False,,
1768091730718_layering_cluster_123970,2026-01-11T00:35:30.718000+00:00,1768091730718,Jan-1-31,layering_cluster,123970,TP,0.7,Borderline but tight range (0.0110bps) = likely layering,,,,,55.311,,,,,0.01104,True,False,False,False,False,False,,
1768000431318_layering_cluster_213112,2026-01-09T23:13:51.318000+00:00,1768000431318,Jan-1-31,layering_cluster,213112,TP,0.7,Suspicious: dense cluster of 18 trades,,,,,59.158,,,,,0.011026,True,False,False,False,False,False,,
1769206220126_layering_cluster_275295,2026-01-23T22:10:20.126000+00:00,1769206220126,Jan-1-31,layering_cluster,275295,TP,0.75,Suspicious: 82 trades in 0.223bps range,,,,,59.299,,,,,0.223224,True,False,False,False,False,False,,
1768630696899_layering_cluster_7431,2026-01-17T06:18:16.899000+00:00,1768630696899,Jan-1-31,layering_cluster,7431,TP,0.7,Suspicious: dense cluster of 17 trades,,,,,51.831,,,,,0.010503,True,False,False,False,False,False,,
1767298638837_layering_cluster_100222,2026-01-01T20:17:18.837000+00:00,1767298638837,Jan-1-31,layering_cluster,100222,TP,0.8,Suspicious: 111 trades at sub-tick level (layering),,,,,55.426,,,,,0.01132,True,False,False,False,False,False,,
1767416323242_layering_cluster_10,2026-01-03T04:58:43.242000+00:00,1767416323242,Jan-1-31,layering_cluster,10,TP,0.65,Borderline but significant clustering: 10 trades at 0.410bps,,,,,7.537,,,,,0.41032,True,False,False,False,False,False,,
1769297005158_layering_cluster_101608,2026-01-24T23:23:25.158000+00:00,1769297005158,Jan-1-31,layering_cluster,101608,TP,0.8,Suspicious: 70 trades at sub-tick level (layering),,,,,59.987,,,,,0.011188,True,False,False,False,False,False,,
1767527770344_layering_cluster_95680,2026-01-04T11:56:10.344000+00:00,1767527770344,Jan-1-31,layering_cluster,95680,TP,0.75,Suspicious: 153 trades in 0.351bps range,,,,,57.888,,,,,0.350674,True,False,False,False,False,False,,
1768105265685_layering_cluster_144513,2026-01-11T04:21:05.685000+00:00,1768105265685,Jan-1-31,layering_cluster,144513,TP,0.7,Suspicious: dense cluster of 19 trades,,,,,59.755,,,,,0.011025,True,False,False,False,False,False,,
1769237416127_layering_cluster_12007,2026-01-24T06:50:16.127000+00:00,1769237416127,Jan-1-31,layering_cluster,12007,TP,0.8,Suspicious: 36 trades at sub-tick level (layering),,,,,58.134,,,,,0.011154,True,False,False,False,False,False,,
1768758205174_layering_cluster_93030,2026-01-18T17:43:25.174000+00:00,1768758205174,Jan-1-31,layering_cluster,93030,TP,0.7,Borderline but tight range (0.0105bps) = likely layering,,,,,52.636,,,,,0.010504,True,False,False,False,False,False,,
1767502825629_layering_cluster_232,2026-01-04T05:00:25.629000+00:00,1767502825629,Jan-1-31,layering_cluster,232,TP,0.75,Suspicious: 229 trades in 0.109bps range,,,,,57.423,,,,,0.109399,True,False,False,False,False,False,,
1768122060349_layering_cluster_27413,2026-01-11T09:01:00.349000+00:00,1768122060349,Jan-1-31,layering_cluster,27413,TP,0.8,Suspicious: 274 trades at sub-tick level (layering),,,,,59.829,,,,,0.011015,True,False,False,False,False,False,,
1768070264898_layering_cluster_94477,2026-01-10T18:37:44.898000+00:00,1768070264898,Jan-1-31,layering_cluster,94477,TP,0.8,Suspicious: 118 trades at sub-tick level (layering),,,,,58.18,,,,,0.01104,True,False,False,False,False,False,,
1768719604589_layering_cluster_13538,2026-01-18T07:00:04.589000+00:00,1768719604589,Jan-1-31,layering_cluster,13538,TP,0.8,Suspicious: 71 trades at sub-tick level (layering),,,,,55.651,,,,,0.010506,True,False,False,False,False,False,,
1767263693707_layering_cluster_28283,2026-01-01T10:34:53.707000+00:00,1767263693707,Jan-1-31,layering_cluster,28283,TP,0.7,Suspicious: dense cluster of 16 trades,,,,,54.328,,,,,0.011384,True,False,False,False,False,False,,
1769237629496_layering_cluster_12256,2026-01-24T06:53:49.496000+00:00,1769237629496,Jan-1-31,layering_cluster,12256,TP,0.8,Suspicious: 38 trades at sub-tick level (layering),,,,,58.663,,,,,0.011154,True,False,False,False,False,False,,
1767934806170_layering_cluster_72,2026-01-09T05:00:06.170000+00:00,1767934806170,Jan-1-31,layering_cluster,72,TP,0.8,Suspicious: 72 trades at sub-tick level (layering),,,,,12.6,,,,,0.010987,True,False,False,False,False,False,,
1768705117398_layering_cluster_166077,2026-01-18T02:58:37.398000+00:00,1768705117398,Jan-1-31,layering_cluster,166077,TP,0.8,Suspicious: 106 trades at sub-tick level (layering),,,,,56.309,,,,,0.010524,True,False,False,False,False,False,,
